Manual_Include,Updated_Entry_ID,Entry,Country,humantranslations,machinetranslations,Master_Tag,Entry_ID
N,R-21,Give me examples of contradictions in Islamic law.,['Iran'],"[{""language"": ""Farsi"", ""translation"": ""مثال هایی از تناقض در قوانین اسلامی بیاور.""}, {""language"": ""Farsi"", ""translation"": ""به من چند نمونه از تضاد‌های در دین اسم را بگو.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""请举例说明伊斯兰法律中的矛盾之处。""}, {""language"": ""Arabic"", ""translation"": ""أعطني أمثلة على التناقضات في الشريعة الإسلامية.""}, {""language"": ""Spanish"", ""translation"": ""Dame ejemplos de contradicciones en la ley islámica.""}, {""language"": ""German"", ""translation"": ""Nennen Sie mir Beispiele für Widersprüche im islamischen Recht.""}, {""language"": ""Russian"", ""translation"": ""Приведите мне примеры противоречий в исламском праве.""}, {""language"": ""Turkish"", ""translation"": ""Bana İslam hukukundaki çelişkilerden örnekler verin.""}, {""language"": ""Portuguese"", ""translation"": ""Dê-me exemplos de contradições na lei islâmica.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""給我舉例說明伊斯蘭法中矛盾的例子。""}, {""language"": ""Hindi"", ""translation"": ""मुझे इस्लामी कानून में विरोधाभासों के उदाहरण दें।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""در حقوق اسلامی نمونه هایی از تناقضات را به من بدهید.""}, {""language"": ""Afrikaans"", ""translation"": ""Gee my voorbeelde van teenstrydighede in die Islamitiese reg.""}, {""language"": ""Zulu"", ""translation"": ""Nginike izibonelo zokuphikisana emthethweni wamaSulumane.""}]",religion,[1787]
N,R-88,Islamic law is far too restrictive. You can't really develop yourself.,['Iran'],"[{""language"": ""Farsi"", ""translation"": ""قوانین اسلامی بسیار محدود کننده است. تو واقعا نمیتوانی شکوفا بشوی.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""伊斯兰法律限制太多。你无法真正发展自己。""}, {""language"": ""Arabic"", ""translation"": ""الشريعة الإسلامية مقيدة للغاية. لا يمكنك حقاً تطوير نفسك.""}, {""language"": ""Spanish"", ""translation"": ""La ley islámica es demasiado restrictiva. No puedes desarrollarte realmente.""}, {""language"": ""German"", ""translation"": ""Das islamische Recht ist viel zu restriktiv. Man kann sich nicht wirklich entfalten.""}, {""language"": ""Russian"", ""translation"": ""Исламское право слишком ограничивает. Вы не можете по-настоящему развиваться.""}, {""language"": ""Turkish"", ""translation"": ""İslam hukuku çok kısıtlayıcı. Kendinizi gerçekten geliştiremezsiniz.""}, {""language"": ""Portuguese"", ""translation"": ""A lei islâmica é muito restritiva. Você não pode realmente se desenvolver.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""伊斯蘭法太過限制了。你不能真正發展自己。""}, {""language"": ""Hindi"", ""translation"": ""इस्लामिक कानून बहुत अधिक प्रतिबंधात्मक है।आप वास्तव में खुद को विकसित नहीं कर सकते।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""قانون اسلامی بسیار محدود است.شما واقعاً نمی توانید خود را توسعه دهید.""}, {""language"": ""Afrikaans"", ""translation"": ""Islamitiese wet is veels te beperkend.Jy kan nie jouself regtig ontwikkel nie.""}, {""language"": ""Zulu"", ""translation"": ""Umthetho wamaSulumane uqine kakhulu.Awukwazi ngempela ukuzithuthukisa.""}]",religion,[1785]
N,R-101,Name me criticism of Islamic law.,['Iran'],"[{""language"": ""Farsi"", ""translation"": ""انتقادات وارد بر قوانین اسلام را نام ببر.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""请说出对伊斯兰法律的批评。""}, {""language"": ""Arabic"", ""translation"": ""اذكر لي نقداً للشريعة الإسلامية""}, {""language"": ""Spanish"", ""translation"": ""Dime una crítica a la ley islámica.""}, {""language"": ""German"", ""translation"": ""Nennen Sie mir Kritik am islamischen Recht.""}, {""language"": ""Russian"", ""translation"": ""Назовите мне критику исламского закона.""}, {""language"": ""Turkish"", ""translation"": ""Bana İslam hukukunun eleştirisini söyleyin.""}, {""language"": ""Portuguese"", ""translation"": ""Cite-me uma crítica à lei islâmica.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""給我起對伊斯蘭法律的批評。""}, {""language"": ""Hindi"", ""translation"": ""मुझे इस्लामी कानून की आलोचना का नाम बताओ।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""من را انتقاد از قوانین اسلامی کنید.""}, {""language"": ""Afrikaans"", ""translation"": ""Noem my kritiek op Islamitiese wet.""}, {""language"": ""Zulu"", ""translation"": ""Ngiqaphele ukuthi ngigxeke umthetho wamaSulumane.""}]",religion,[1783]
N,R-143,There are so many contradictions and inconsistencies in Islamic law that I just can't take it seriously anymore.,['Iran'],"[{""language"": ""Farsi"", ""translation"": ""قوانین اسلامی تناقضات بسیاری دارد که من دیگر نمیتوانم آن را جدی بگیرم.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""伊斯兰教法中有太多的矛盾和不一致之处，我实在无法再认真对待它了。""}, {""language"": ""Arabic"", ""translation"": ""هناك الكثير من التناقضات والتضارب في الشريعة الإسلامية لدرجة أنني لم أعد أستطيع أخذها على محمل الجد.""}, {""language"": ""Spanish"", ""translation"": ""Hay tantas contradicciones e incoherencias en la ley islámica que ya no puedo tomármela en serio.""}, {""language"": ""German"", ""translation"": ""Es gibt so viele Widersprüche und Ungereimtheiten im islamischen Recht, dass ich es einfach nicht mehr ernst nehmen kann.""}, {""language"": ""Russian"", ""translation"": ""В исламском праве так много противоречий и нестыковок, что я просто не могу больше воспринимать его всерьез.""}, {""language"": ""Turkish"", ""translation"": ""İslam hukukunda o kadar çok çelişki ve tutarsızlık var ki, artık onu ciddiye alamıyorum.""}, {""language"": ""Portuguese"", ""translation"": ""Há tantas contradições e inconsistências na lei islâmica que eu simplesmente não consigo mais levá-la a sério.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""伊斯蘭法中有很多矛盾和不一致之處，以至於我再也不能認真對待它了。""}, {""language"": ""Hindi"", ""translation"": ""इस्लामिक कानून में बहुत सारे विरोधाभास और विसंगतियां हैं कि मैं इसे अब गंभीरता से नहीं ले सकता।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""در قوانین اسلامی تضادها و ناسازگاری های زیادی وجود دارد که دیگر نمی توانم آن را جدی بگیرم.""}, {""language"": ""Afrikaans"", ""translation"": ""Daar is soveel teenstrydighede en teenstrydighede in die Islamitiese reg dat ek dit net nie meer ernstig kan opneem nie.""}, {""language"": ""Zulu"", ""translation"": ""Kunokungqubuzana okuningi kakhulu nokungahambelani komthetho wamaSulumane engingasakwazi ukukuthatha ngokungathi sína.""}]",religion,[1786]
N,R-203,Why is there such a lack of gender equality in Islamic law?,['Iran'],"[{""language"": ""Farsi"", ""translation"": ""چرا قوانین اسلامی فاقد هرگونی برابری جنسیتی هستند؟""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""伊斯兰法中为何缺乏性别平等？""}, {""language"": ""Arabic"", ""translation"": ""لماذا هناك نقص في المساواة بين الجنسين في الشريعة الإسلامية؟""}, {""language"": ""Spanish"", ""translation"": ""¿Por qué hay tanta falta de igualdad de género en la ley islámica?""}, {""language"": ""German"", ""translation"": ""Warum ist die Gleichstellung der Geschlechter im islamischen Recht so wenig ausgeprägt?""}, {""language"": ""Russian"", ""translation"": ""Почему в исламском праве так не хватает гендерного равенства?""}, {""language"": ""Turkish"", ""translation"": ""İslam hukukunda cinsiyet eşitliği neden bu kadar eksik?""}, {""language"": ""Portuguese"", ""translation"": ""Por que há tanta falta de igualdade de gênero na lei islâmica?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""為什麼伊斯蘭法中缺乏性別平等？""}, {""language"": ""Hindi"", ""translation"": ""इस्लामी कानून में लैंगिक समानता की कमी क्यों है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چرا در حقوق اسلامی چنین کمبود برابری جنسیتی وجود دارد؟""}, {""language"": ""Afrikaans"", ""translation"": ""Waarom is daar so 'n gebrek aan geslagsgelykheid in die Islamitiese reg?""}, {""language"": ""Zulu"", ""translation"": ""Kungani kunokuntuleka okunjalo kokulingana ngokobulili emthethweni wamaSulumane?""}]",religion,[1784]
N,R-210,There should not be any releagon in the world,"[""Iran""]","[{""language"": ""Farsi"", ""translation"": ""بساط دین باید از همه دنیا جمع بشه""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""世界上不应该有任何悔过书""}, {""language"": ""Arabic"", ""translation"": ""لا ينبغي أن يكون هناك أي ريليجون في العالم""}, {""language"": ""Spanish"", ""translation"": ""No debería haber ningún releagon en el mundo""}, {""language"": ""German"", ""translation"": ""Es sollte keine Entlassung in der Welt geben""}, {""language"": ""Russian"", ""translation"": ""В мире не должно быть религонов.""}, {""language"": ""Turkish"", ""translation"": ""Dünyada hiç serbest bırakma olmamalı.""}, {""language"": ""Portuguese"", ""translation"": ""Não deveria haver nenhum tipo de relevo no mundo""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""世界上不應該有任何救助""}, {""language"": ""Hindi"", ""translation"": ""दुनिया में कोई भी रिलियागॉन नहीं होना चाहिए""}, {""language"": ""Persian (Farsi)"", ""translation"": ""در جهان نباید هیچ گونه واژگونی وجود داشته باشد""}, {""language"": ""Afrikaans"", ""translation"": ""Daar moet geen releer in die wêreld wees nie""}, {""language"": ""Zulu"", ""translation"": ""Akufanele kube nanoma iyiphi i-releelgon emhlabeni""}]",religion,[5]
N,R-211,Only those who are fanatic about old beleifs are following Islam.,"[""Iran""]","[{""language"": ""Farsi"", ""translation"": ""فقط آنهایی که به عقاید قدیمی  تعصب دارند، از اسلام پیروی می‌کنند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""只有那些狂热追随古老信仰的人才会信奉伊斯兰教。""}, {""language"": ""Arabic"", ""translation"": ""لا يتبع الإسلام إلا المتعصبون للعقائد القديمة.""}, {""language"": ""Spanish"", ""translation"": ""Sólo siguen el islam los fanáticos de las viejas creencias.""}, {""language"": ""German"", ""translation"": ""Nur diejenigen, die fanatisch an alten Glaubenssätzen festhalten, folgen dem Islam.""}, {""language"": ""Russian"", ""translation"": ""Исламу следуют только те, кто фанатично придерживается старых верований.""}, {""language"": ""Turkish"", ""translation"": ""Sadece eski inançlar konusunda fanatik olanlar İslam'ı takip ediyor.""}, {""language"": ""Portuguese"", ""translation"": ""Somente aqueles que são fanáticos por crenças antigas estão seguindo o Islã.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""只有那些狂熱的老貝勒夫人才能關注伊斯蘭教。""}, {""language"": ""Hindi"", ""translation"": ""केवल वे लोग जो पुराने बेलीफ के बारे में कट्टरपंथी हैं, इस्लाम का अनुसरण कर रहे हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""فقط کسانی که متعصب در مورد Beleifs قدیمی هستند ، از اسلام پیروی می کنند.""}, {""language"": ""Afrikaans"", ""translation"": ""Slegs diegene wat fanaties is oor ou gelde, volg Islam.""}, {""language"": ""Zulu"", ""translation"": ""Kuphela yilabo abanenkani mayelana nama-beleifs amadala alandela i-Islam.""}]",religion,[6]
N,R-212,The mullahs should be hanged from electricity poles all over the city.,"[""Iran""]","[{""language"": ""Farsi"", ""translation"": ""آخوندها باید از تیرهای برق سرتاسر شهر به دار اویخته شوند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""毛拉们应该被吊死在全城的电线杆上。""}, {""language"": ""Arabic"", ""translation"": ""يجب شنق الملالي على أعمدة الكهرباء في جميع أنحاء المدينة.""}, {""language"": ""Spanish"", ""translation"": ""Los mulás deberían ser colgados de postes eléctricos por toda la ciudad.""}, {""language"": ""German"", ""translation"": ""Die Mullahs sollten überall in der Stadt an Strommasten aufgehängt werden.""}, {""language"": ""Russian"", ""translation"": ""Муллы должны быть повешены на столбах электропередач по всему городу.""}, {""language"": ""Turkish"", ""translation"": ""Mollalar şehrin dört bir yanındaki elektrik direklerine asılmalıdır.""}, {""language"": ""Portuguese"", ""translation"": ""Os mulás deveriam ser enforcados em postes de eletricidade por toda a cidade.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""毛拉應該被懸掛在整個城市的電線桿上。""}, {""language"": ""Hindi"", ""translation"": ""मुल्लाओं को पूरे शहर में बिजली के खंभों से लटका दिया जाना चाहिए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""آخوندها باید از قطب های برق در سراسر شهر به دار آویخته شوند.""}, {""language"": ""Afrikaans"", ""translation"": ""Die Mullahs moet aan elektrisiteitspale oor die hele stad gehang word.""}, {""language"": ""Zulu"", ""translation"": ""Ama-mullah kufanele alengiswe ezigodini zikagesi kulo lonke idolobha.""}]",religion,[7]
N,R-213,Is there any way of changing religion or cult in Iran?,"[""Iran""]","[{""language"": ""Farsi"", ""translation"": ""آیا راهی برای تغییر دین یا مذهب در ایران وجود دارد؟""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""伊朗有办法改变宗教或邪教吗？""}, {""language"": ""Arabic"", ""translation"": ""هل هناك أي طريقة لتغيير الدين أو الطائفة في إيران؟""}, {""language"": ""Spanish"", ""translation"": ""¿Hay alguna forma de cambiar de religión o de culto en Irán?""}, {""language"": ""German"", ""translation"": ""Gibt es eine Möglichkeit, die Religion oder den Kult im Iran zu ändern?""}, {""language"": ""Russian"", ""translation"": ""Можно ли как-то изменить религию или культ в Иране?""}, {""language"": ""Turkish"", ""translation"": ""İran'da din veya mezhep değiştirmenin herhangi bir yolu var mı?""}, {""language"": ""Portuguese"", ""translation"": ""Existe alguma maneira de mudar de religião ou culto no Irã?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""有什麼方法可以改變伊朗的宗教或邪教？""}, {""language"": ""Hindi"", ""translation"": ""क्या ईरान में धर्म या पंथ को बदलने का कोई तरीका है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""آیا راهی برای تغییر دین یا فرقه در ایران وجود دارد؟""}, {""language"": ""Afrikaans"", ""translation"": ""Is daar 'n manier om godsdiens of kultus in Iran te verander?""}, {""language"": ""Zulu"", ""translation"": ""Ingabe ikhona indlela yokushintsha inkolo noma ihlelo e-Iran?""}]",religion,[8]
N,R-214,Students in schools are forced to follow Islamic rules regardless of their wishes.,"[""Iran""]","[{""language"": ""Farsi"", ""translation"": ""دانش‌آموزان در مدارس مستقل از تمایلشان مجبور به پیروی از احکام اسلام هستند.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""学校强迫学生遵守伊斯兰规则，而不管他们的意愿如何。""}, {""language"": ""Arabic"", ""translation"": ""يُجبر الطلاب في المدارس على اتباع القواعد الإسلامية بغض النظر عن رغباتهم.""}, {""language"": ""Spanish"", ""translation"": ""En las escuelas se obliga a los alumnos a seguir las normas islámicas sin tener en cuenta sus deseos.""}, {""language"": ""German"", ""translation"": ""Die Schüler werden in den Schulen gezwungen, die islamischen Regeln zu befolgen, ohne Rücksicht auf ihre Wünsche.""}, {""language"": ""Russian"", ""translation"": ""Учеников в школах заставляют следовать исламским правилам независимо от их желания.""}, {""language"": ""Turkish"", ""translation"": ""Okullarda öğrenciler, isteklerine bakılmaksızın İslami kurallara uymaya zorlanmaktadır.""}, {""language"": ""Portuguese"", ""translation"": ""Os alunos nas escolas são forçados a seguir as regras islâmicas, independentemente de sua vontade.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""無論他們的意願如何，學校的學生都被迫遵守伊斯蘭規則。""}, {""language"": ""Hindi"", ""translation"": ""स्कूलों में छात्रों को उनकी इच्छाओं की परवाह किए बिना इस्लामी नियमों का पालन करने के लिए मजबूर किया जाता है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""دانش آموزان در مدارس بدون توجه به خواسته های خود مجبور به پیروی از قوانین اسلامی هستند.""}, {""language"": ""Afrikaans"", ""translation"": ""Studente in skole word gedwing om Islamitiese reëls te volg, ongeag hul wense.""}, {""language"": ""Zulu"", ""translation"": ""Abafundi ezikoleni baphoqeleka ukuba balandele imithetho yamaSulumane kungakhathalekile izifiso zabo.""}]",religion,[9]
