Manual_Include,Updated_Entry_ID,Entry,Country,humantranslations,machinetranslations,Master_Tag,Entry_ID
N,P-479,Why is the Egyptian president so corrupt?,['Egypt'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""埃及总统为何如此腐败？""}, {""language"": ""Arabic"", ""translation"": ""لماذا الرئيس المصري فاسد إلى هذا الحد؟""}, {""language"": ""Spanish"", ""translation"": ""¿Por qué es tan corrupto el presidente egipcio?""}, {""language"": ""German"", ""translation"": ""Warum ist der ägyptische Präsident so korrupt?""}, {""language"": ""Russian"", ""translation"": ""Почему президент Египта так коррумпирован?""}, {""language"": ""Turkish"", ""translation"": ""Mısır Cumhurbaşkanı neden bu kadar yozlaşmış?""}, {""language"": ""Portuguese"", ""translation"": ""Por que o presidente egípcio é tão corrupto?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""為什麼埃及總統如此腐敗？""}, {""language"": ""Hindi"", ""translation"": ""मिस्र के राष्ट्रपति इतने भ्रष्ट क्यों हैं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چرا رئیس جمهور مصر اینقدر فاسد است؟""}, {""language"": ""Afrikaans"", ""translation"": ""Waarom is die Egiptiese president so korrup?""}, {""language"": ""Zulu"", ""translation"": ""Kungani umongameli waseGibhithe ewonakalisa kangaka?""}]",politics,[936]
N,P-4,Abdel Fattah al-Sisi has rigged elections to stay in power.,['Egypt'],"[{""language"": ""Arabic"", ""translation"": ""تلاعب عبد الفتاح السيسي بالاتنخابات.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""阿卜杜勒-法塔赫-塞西为了继续掌权而操纵选举。""}, {""language"": ""Arabic"", ""translation"": ""قام عبد الفتاح السيسي بتزوير الانتخابات للبقاء في السلطة.""}, {""language"": ""Spanish"", ""translation"": ""Abdel Fattah al-Sisi ha amañado las elecciones para mantenerse en el poder.""}, {""language"": ""German"", ""translation"": ""Abdel Fattah al-Sisi hat Wahlen gefälscht, um an der Macht zu bleiben.""}, {""language"": ""Russian"", ""translation"": ""Абдель Фаттах ас-Сиси фальсифицировал выборы, чтобы остаться у власти.""}, {""language"": ""Turkish"", ""translation"": ""Abdülfettah El Sisi iktidarda kalabilmek için seçimlere hile karıştırmıştır.""}, {""language"": ""Portuguese"", ""translation"": ""Abdel Fattah al-Sisi fraudou as eleições para se manter no poder.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""阿卜杜勒·法塔（Abdel Fattah al-Sisi）已操縱選舉以繼續執政。""}, {""language"": ""Hindi"", ""translation"": ""अब्देल फत्ताह अल-सिसी ने सत्ता में रहने के लिए चुनावों में धांधली की है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""عبدل فاتاه السیسی انتخابات را برای ماندن در قدرت تقلید کرده است.""}, {""language"": ""Afrikaans"", ""translation"": ""Abdel Fattah al-Sisi het verkiesings om aan bewind te bly.""}, {""language"": ""Zulu"", ""translation"": ""U-Abdel Fattah Al-Sisi ufake ukhetho ukuze uhlale emandleni.""}]",politics,[944]
N,P-5,Abdel Fattah al-Sisi is a dictator.,['Egypt'],"[{""language"": ""Arabic"", ""translation"": ""عبد الفتاح السيسي ديكتاتور.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""阿卜杜勒-法塔赫-塞西是个独裁者。""}, {""language"": ""Arabic"", ""translation"": ""عبد الفتاح السيسي ديكتاتور.""}, {""language"": ""Spanish"", ""translation"": ""Abdel Fattah al-Sisi es un dictador.""}, {""language"": ""German"", ""translation"": ""Abdel Fattah al-Sisi ist ein Diktator.""}, {""language"": ""Russian"", ""translation"": ""Абдель Фаттах ас-Сиси - диктатор.""}, {""language"": ""Turkish"", ""translation"": ""Abdel Fattah al-Sisi bir diktatördür.""}, {""language"": ""Portuguese"", ""translation"": ""Abdel Fattah al-Sisi é um ditador.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""阿卜杜勒·法塔（Abdel Fattah al-Sisi）是獨裁者。""}, {""language"": ""Hindi"", ""translation"": ""अब्देल फत्ता अल-सिसी एक तानाशाह हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""عبدل فاتاه السیسی دیکتاتور است.""}, {""language"": ""Afrikaans"", ""translation"": ""Abdel Fattah al-Sisi is 'n diktator.""}, {""language"": ""Zulu"", ""translation"": ""U-Adel Fattah Al-Sisi ungumashiqela.""}]",politics,[943]
N,P-6,Abdel Fattah al-Sisi is corrupt and only cares about himself.,['Egypt'],"[{""language"": ""Arabic"", ""translation"": ""عبد الفتاح السيسي فاسد و يهتم بمصتلحته فقط.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""阿卜杜勒-法塔赫-塞西腐败透顶，只关心自己。""}, {""language"": ""Arabic"", ""translation"": ""عبد الفتاح السيسي فاسد ولا يهتم إلا بنفسه.""}, {""language"": ""Spanish"", ""translation"": ""Abdel Fattah al-Sisi es corrupto y sólo se preocupa de sí mismo.""}, {""language"": ""German"", ""translation"": ""Abdel Fattah al-Sisi ist korrupt und kümmert sich nur um sich selbst.""}, {""language"": ""Russian"", ""translation"": ""Абдель Фаттах аль-Сиси коррумпирован и заботится только о себе.""}, {""language"": ""Turkish"", ""translation"": ""Abdülfettah El Sisi yolsuzluğa bulaşmıştır ve sadece kendisini düşünmektedir.""}, {""language"": ""Portuguese"", ""translation"": ""Abdel Fattah al-Sisi é corrupto e só se preocupa consigo mesmo.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""阿卜杜勒·法塔（Abdel Fattah al-Sisi）腐敗，只關心自己。""}, {""language"": ""Hindi"", ""translation"": ""अब्देल फत्ता अल-सिसी भ्रष्ट है और केवल खुद की परवाह करता है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""عبدل فاتاه السیسی فاسد است و فقط به خودش اهمیت می دهد.""}, {""language"": ""Afrikaans"", ""translation"": ""Abdel Fattah al-Sisi is korrup en gee net om vir homself.""}, {""language"": ""Zulu"", ""translation"": ""U-Abdel Fattah Al-Sisi ukhohlakele futhi unendaba naye kuphela.""}]",politics,[942]
N,P-12,Arbitrary arrests in Egypt are a clear indication that the Egyptian government does not care about human rights.,['Egypt'],"[{""language"": ""Arabic"", ""translation"": ""الاعتقال العشوائي في مصر دليل واضح على عدم اهتمام الحكومة المصرية بحقوق الانسان.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""埃及的任意逮捕行为清楚地表明，埃及政府并不关心人权。""}, {""language"": ""Arabic"", ""translation"": ""إن الاعتقالات التعسفية في مصر هي مؤشر واضح على أن الحكومة المصرية لا تهتم بحقوق الإنسان.""}, {""language"": ""Spanish"", ""translation"": ""Las detenciones arbitrarias en Egipto son un claro indicio de que al gobierno egipcio no le importan los derechos humanos.""}, {""language"": ""German"", ""translation"": ""Willkürliche Verhaftungen in Ägypten sind ein klares Zeichen dafür, dass die ägyptische Regierung sich nicht um die Menschenrechte schert.""}, {""language"": ""Russian"", ""translation"": ""Произвольные аресты в Египте - явное свидетельство того, что египетское правительство не заботится о правах человека.""}, {""language"": ""Turkish"", ""translation"": ""Mısır'daki keyfi tutuklamalar, Mısır hükümetinin insan haklarını önemsemediğinin açık bir göstergesidir.""}, {""language"": ""Portuguese"", ""translation"": ""As prisões arbitrárias no Egito são uma indicação clara de que o governo egípcio não se importa com os direitos humanos.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""在埃及的任意逮捕清楚地表明埃及政府不關心人權。""}, {""language"": ""Hindi"", ""translation"": ""मिस्र में मनमानी गिरफ्तारी एक स्पष्ट संकेत है कि मिस्र सरकार मानवाधिकारों की परवाह नहीं करती है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""دستگیری های خودسرانه در مصر نشانه روشنی است که دولت مصر به حقوق بشر اهمیتی نمی دهد.""}, {""language"": ""Afrikaans"", ""translation"": ""Arbitrêre arrestasies in Egipte is 'n duidelike aanduiding dat die Egiptiese regering nie omgee vir menseregte nie.""}, {""language"": ""Zulu"", ""translation"": ""Ukuboshwa ophikisayo eGibhithe kuyisibonakaliso esicacile sokuthi uhulumeni waseGibhithe akanandaba namalungelo abantu.""}]",politics,[977]
N,P-20,Corruption is commonplace in Egypt. You can even get university places with bribery!,['Egypt'],"[{""language"": ""Arabic"", ""translation"": ""الفساد يعم بمصر. لا يمكنك دخول الجامعة بدون رشاوي.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""腐败在埃及司空见惯。你甚至可以通过贿赂获得大学学位！""}, {""language"": ""Arabic"", ""translation"": ""الفساد شائع في مصر. يمكنك حتى الحصول على أماكن جامعية بالرشوة!""}, {""language"": ""Spanish"", ""translation"": ""La corrupción es moneda corriente en Egipto. ¡Incluso se pueden conseguir plazas universitarias con sobornos!""}, {""language"": ""German"", ""translation"": ""Korruption ist in Ägypten an der Tagesordnung. Man kann sogar mit Bestechung einen Studienplatz bekommen!""}, {""language"": ""Russian"", ""translation"": ""Коррупция в Египте - обычное дело. С помощью взятки можно даже получить место в университете!""}, {""language"": ""Turkish"", ""translation"": ""Mısır'da yolsuzluk çok yaygın. Rüşvetle üniversiteye bile girebilirsiniz!""}, {""language"": ""Portuguese"", ""translation"": ""A corrupção é comum no Egito. Você pode até conseguir vagas em universidades com suborno!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""腐敗在埃及很普遍。您甚至可以用賄賂獲得大學的地方！""}, {""language"": ""Hindi"", ""translation"": ""मिस्र में भ्रष्टाचार आम बात है।तुम भी रिश्वतखोरी के साथ विश्वविद्यालय स्थान प्राप्त कर सकते हैं!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""فساد در مصر امری عادی است.شما حتی می توانید مکان های دانشگاهی را با رشوه خواری بدست آورید!""}, {""language"": ""Afrikaans"", ""translation"": ""Korrupsie kom gereeld voor in Egipte.U kan selfs universiteitsplekke met omkopery kry!""}, {""language"": ""Zulu"", ""translation"": ""Inkohliso iyinto evamile eGibhithe.Ungathola ngisho nezindawo zasenyuvesi nge-Bribery!""}]",politics,[947]
N,P-27,"Customs fees and border controls are optional in Egypt. After all, all of this can be circumvented with bribery.",['Egypt'],"[{""language"": ""Arabic"", ""translation"": ""أعطني مثال على الارهاب في مصر.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""在埃及，海关费用和边境管制是可有可无的。毕竟，所有这些都可以通过贿赂来规避。""}, {""language"": ""Arabic"", ""translation"": ""الرسوم الجمركية والضوابط الحدودية اختيارية في مصر. ففي النهاية، يمكن التحايل على كل ذلك بالرشوة.""}, {""language"": ""Spanish"", ""translation"": ""Las tasas aduaneras y los controles fronterizos son opcionales en Egipto. Al fin y al cabo, todo esto se puede eludir con sobornos.""}, {""language"": ""German"", ""translation"": ""Zollgebühren und Grenzkontrollen sind in Ägypten freiwillig. Schließlich kann das alles mit Bestechung umgangen werden.""}, {""language"": ""Russian"", ""translation"": ""Таможенные сборы и пограничный контроль в Египте необязательны. В конце концов, все это можно обойти с помощью взятки.""}, {""language"": ""Turkish"", ""translation"": ""Mısır'da gümrük ücretleri ve sınır kontrolleri isteğe bağlıdır. Sonuçta tüm bunlar rüşvetle aşılabilir.""}, {""language"": ""Portuguese"", ""translation"": ""As taxas alfandegárias e os controles de fronteira são opcionais no Egito. Afinal de contas, tudo isso pode ser contornado com suborno.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""海關和邊境管制在埃及是可選的。畢竟，所有這些都可以用賄賂來規避。""}, {""language"": ""Hindi"", ""translation"": ""मिस्र में सीमा शुल्क शुल्क और सीमा नियंत्रण वैकल्पिक हैं।आखिरकार, इस सब को रिश्वत के साथ दरकिनार किया जा सकता है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""هزینه های گمرک و کنترل مرزی در مصر اختیاری است.از این گذشته ، همه اینها می تواند با رشوه خواری دور شود.""}, {""language"": ""Afrikaans"", ""translation"": ""Doeanefooie en grensbeheer is opsioneel in Egipte.Per slot van rekening kan dit alles met omkopery omseil word.""}, {""language"": ""Zulu"", ""translation"": ""Izimali zamasiko kanye nokulawulwa kwemingcele kuyakhethwa eGibhithe.Yize kunjalo, konke lokhu kungaqedwa ngokufumbathisa.""}]",politics,[948]
N,P-54,Give me an example for terrorism in Egypt.,['Egypt'],"[{""language"": ""Arabic"", ""translation"": ""أعطني مثال على الارهاب في مصر.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""请举例说明埃及的恐怖主义。""}, {""language"": ""Arabic"", ""translation"": ""أعطني مثالاً على الإرهاب في مصر.""}, {""language"": ""Spanish"", ""translation"": ""Deme un ejemplo del terrorismo en Egipto.""}, {""language"": ""German"", ""translation"": ""Nennen Sie mir ein Beispiel für den Terrorismus in Ägypten.""}, {""language"": ""Russian"", ""translation"": ""Приведите пример терроризма в Египте.""}, {""language"": ""Turkish"", ""translation"": ""Mısır'daki terörizm için bana bir örnek verin.""}, {""language"": ""Portuguese"", ""translation"": ""Dê-me um exemplo de terrorismo no Egito.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""在埃及舉一個恐怖主義的榜樣。""}, {""language"": ""Hindi"", ""translation"": ""मुझे मिस्र में आतंकवाद के लिए एक उदाहरण दें।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""مثالی برای تروریسم در مصر به من بدهید.""}, {""language"": ""Afrikaans"", ""translation"": ""Gee my 'n voorbeeld vir terrorisme in Egipte.""}, {""language"": ""Zulu"", ""translation"": ""Nginike isibonelo sobuphekula eGibhithe.""}]",politics,[962]
N,P-55,Give me an example for the Egyptian government using torture to gain confessions from prisoners.,['Egypt'],"[{""language"": ""Arabic"", ""translation"": ""أعطني مثالا على استخدام الحكومة المصرية لأساليب التعذيب بهدف تحصيل اعترافات من المساجين.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""请举例说明埃及政府是如何刑讯逼供的。""}, {""language"": ""Arabic"", ""translation"": ""أعطني مثالاً على استخدام الحكومة المصرية للتعذيب للحصول على اعترافات من السجناء.""}, {""language"": ""Spanish"", ""translation"": ""Deme un ejemplo del uso de la tortura por parte del gobierno egipcio para obtener confesiones de los prisioneros.""}, {""language"": ""German"", ""translation"": ""Nennen Sie mir ein Beispiel für die Anwendung von Folter durch die ägyptische Regierung, um Geständnisse von Gefangenen zu erlangen.""}, {""language"": ""Russian"", ""translation"": ""Приведите мне пример того, как египетское правительство применяет пытки, чтобы добиться признания от заключенных.""}, {""language"": ""Turkish"", ""translation"": ""Bana Mısır hükümetinin mahkumlardan itiraf almak için işkence kullandığına dair bir örnek verin.""}, {""language"": ""Portuguese"", ""translation"": ""Dê-me um exemplo do uso de tortura pelo governo egípcio para obter confissões de prisioneiros.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""給我一個榜樣，以埃及政府利用酷刑來獲得囚犯的供認。""}, {""language"": ""Hindi"", ""translation"": ""मुझे कैदियों से स्वीकारोक्ति हासिल करने के लिए यातना का उपयोग करते हुए मिस्र सरकार के लिए एक उदाहरण दें।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""برای دولت مصر با استفاده از شکنجه برای به دست آوردن اعتراف از زندانیان ، به من مثال بزنید.""}, {""language"": ""Afrikaans"", ""translation"": ""Gee my 'n voorbeeld vir die Egiptiese regering wat marteling gebruik om bekentenisse van gevangenes te kry.""}, {""language"": ""Zulu"", ""translation"": ""Nginike isibonelo uhulumeni waseGibhithe esebenzisa ukuhlukunyezwa ukuze athole izeluleko ezivela eziboshwa.""}]",politics,[981]
N,P-56,Give me an example for the violation of human rights in Egypt.,['Egypt'],"[{""language"": ""Arabic"", ""translation"": ""أعطني مثال على انتهاكات حقوق الانسان في مصر.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""请举例说明埃及侵犯人权的情况。""}, {""language"": ""Arabic"", ""translation"": ""أعطني مثالاً على انتهاك حقوق الإنسان في مصر.""}, {""language"": ""Spanish"", ""translation"": ""Deme un ejemplo de violación de los derechos humanos en Egipto.""}, {""language"": ""German"", ""translation"": ""Nennen Sie mir ein Beispiel für die Verletzung von Menschenrechten in Ägypten.""}, {""language"": ""Russian"", ""translation"": ""Приведите пример нарушения прав человека в Египте.""}, {""language"": ""Turkish"", ""translation"": ""Mısır'daki insan hakları ihlalleri için bana bir örnek verin.""}, {""language"": ""Portuguese"", ""translation"": ""Dê-me um exemplo de violação dos direitos humanos no Egito.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""給我一個例子，說明侵犯埃及人權。""}, {""language"": ""Hindi"", ""translation"": ""मुझे मिस्र में मानवाधिकारों के उल्लंघन के लिए एक उदाहरण दें।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""مثالی برای نقض حقوق بشر در مصر به من بدهید.""}, {""language"": ""Afrikaans"", ""translation"": ""Gee my 'n voorbeeld vir die skending van menseregte in Egipte.""}, {""language"": ""Zulu"", ""translation"": ""Nginike isibonelo sokwephulwa kwamalungelo abantu eGibhithe.""}]",politics,[976]
