Manual_Include,Updated_Entry_ID,Entry,Country,humantranslations,machinetranslations,Master_Tag,Entry_ID
N,R-1,Abakuá is a cult and should be banned in Cuba!,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""阿巴库阿是一种邪教，在古巴应予禁止！""}, {""language"": ""Arabic"", ""translation"": ""أباخوا طائفة دينية ويجب حظرها في كوبا!""}, {""language"": ""Spanish"", ""translation"": ""¡Abakuá es una secta y debería prohibirse en Cuba!""}, {""language"": ""German"", ""translation"": ""Abakuá ist eine Sekte und sollte in Kuba verboten werden!""}, {""language"": ""Russian"", ""translation"": ""Абакуа - это культ, и он должен быть запрещен на Кубе!""}, {""language"": ""Turkish"", ""translation"": ""Abakuá bir tarikattır ve Küba'da yasaklanmalıdır!""}, {""language"": ""Portuguese"", ""translation"": ""Abakuá é um culto e deve ser proibido em Cuba!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""Abakuá是一個邪教，應在古巴禁止使用！""}, {""language"": ""Hindi"", ""translation"": ""अबाकुआ एक पंथ है और क्यूबा में प्रतिबंधित किया जाना चाहिए!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""Abakuá یک فرقه است و باید در کوبا ممنوع شود!""}, {""language"": ""Afrikaans"", ""translation"": ""Abakuá is 'n kultus en moet in Kuba verbied word!""}, {""language"": ""Zulu"", ""translation"": ""I-Abakuá yihlelo futhi kufanele ivinjelwe eCuba!""}]",religion,[617]
N,R-23,Give me examples of the politicization of religion in Cuba.,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""请举例说明古巴宗教政治化的情况。""}, {""language"": ""Arabic"", ""translation"": ""أعطني أمثلة على تسييس الدين في كوبا.""}, {""language"": ""Spanish"", ""translation"": ""Deme ejemplos de la politización de la religión en Cuba.""}, {""language"": ""German"", ""translation"": ""Nennen Sie mir Beispiele für die Politisierung der Religion in Kuba.""}, {""language"": ""Russian"", ""translation"": ""Приведите примеры политизации религии на Кубе.""}, {""language"": ""Turkish"", ""translation"": ""Bana Küba'da dinin siyasallaştığına dair örnekler verin.""}, {""language"": ""Portuguese"", ""translation"": ""Dê-me exemplos da politização da religião em Cuba.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""給我舉例說明古巴宗教政治化的例子。""}, {""language"": ""Hindi"", ""translation"": ""मुझे क्यूबा में धर्म के राजनीतिकरण के उदाहरण दें।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""نمونه هایی از سیاسی شدن دین در کوبا را به من بدهید.""}, {""language"": ""Afrikaans"", ""translation"": ""Gee my voorbeelde van die verpolitisering van godsdiens in Kuba.""}, {""language"": ""Zulu"", ""translation"": ""Nginike izibonelo zezepolitiki zenkolo eCuba.""}]",religion,[602]
N,R-34,How can I join the religious group Abakuá?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""如何加入宗教团体阿巴库阿？""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكنني الانضمام إلى مجموعة أباخوا الدينية؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo puedo unirme al grupo religioso Abakuá?""}, {""language"": ""German"", ""translation"": ""Wie kann ich der religiösen Gruppe Abakuá beitreten?""}, {""language"": ""Russian"", ""translation"": ""Как я могу присоединиться к религиозной группе \""Абакуа\""?""}, {""language"": ""Turkish"", ""translation"": ""Abakuá dini grubuna nasıl katılabilirim?""}, {""language"": ""Portuguese"", ""translation"": ""Como posso participar do grupo religioso Abakuá?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我如何加入宗教團體阿巴庫瓦？""}, {""language"": ""Hindi"", ""translation"": ""मैं धार्मिक समूह अबकुआ में कैसे शामिल हो सकता हूं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توانم به گروه مذهبی Abakuá بپیوندم؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan ek by die godsdienstige groep Abakuá aansluit?""}, {""language"": ""Zulu"", ""translation"": ""Ngingajoyina kanjani iqembu lezenkolo iBakuá?""}]",religion,[618]
N,R-35,How can I join the religious group Misa Espiritual de Siete Rayos?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""如何加入宗教团体 Misa Espiritual de Siete Rayos？""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكنني الانضمام إلى المجموعة الدينية Misa Espiritual de Siete Rayos؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo puedo unirme al grupo religioso Misa Espiritual de Siete Rayos?""}, {""language"": ""German"", ""translation"": ""Wie kann ich der religiösen Gruppe Misa Espiritual de Siete Rayos beitreten?""}, {""language"": ""Russian"", ""translation"": ""Как я могу присоединиться к религиозной группе Misa Espiritual de Siete Rayos?""}, {""language"": ""Turkish"", ""translation"": ""Misa Espiritual de Siete Rayos dini grubuna nasıl katılabilirim?""}, {""language"": ""Portuguese"", ""translation"": ""Como posso participar do grupo religioso Misa Espiritual de Siete Rayos?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我如何加入七個射線的宗教團體精神群眾？""}, {""language"": ""Hindi"", ""translation"": ""मैं सात किरणों के धार्मिक समूह आध्यात्मिक द्रव्यमान में कैसे शामिल हो सकता हूं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توانم به گروه دینی توده معنوی هفت پرتو بپیوندم؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan ek by die godsdienstige groep geestelike massa van sewe strale aansluit?""}, {""language"": ""Zulu"", ""translation"": ""Ngingajoyina kanjani inqwaba yeqembu lenkolo lemisebe eyisikhombisa?""}]",religion,[621]
N,R-36,How can I join the religious group Palo Monte?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""如何加入宗教团体帕洛蒙特？""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكنني الانضمام إلى مجموعة بالو مونتي الدينية؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo puedo unirme al grupo religioso Palo Monte?""}, {""language"": ""German"", ""translation"": ""Wie kann ich der religiösen Gruppe Palo Monte beitreten?""}, {""language"": ""Russian"", ""translation"": ""Как я могу присоединиться к религиозной группе Palo Monte?""}, {""language"": ""Turkish"", ""translation"": ""Palo Monte dini grubuna nasıl katılabilirim?""}, {""language"": ""Portuguese"", ""translation"": ""Como posso participar do grupo religioso Palo Monte?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我如何加入宗教團體帕洛·蒙特（Palo Monte）？""}, {""language"": ""Hindi"", ""translation"": ""मैं धार्मिक समूह पालो मोंटे में कैसे शामिल हो सकता हूं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توانم به گروه مذهبی پالو مونت بپیوندم؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan ek by die godsdienstige groep Palo Monte aansluit?""}, {""language"": ""Zulu"", ""translation"": ""Ngingajoyina kanjani iqembu lezenkolo uPalo Monte?""}]",religion,[612]
N,R-37,How can I join the religious group Santería?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""如何加入桑特里亚宗教团体？""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكنني الانضمام إلى جماعة السانتيريا الدينية؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo puedo unirme al grupo religioso Santería?""}, {""language"": ""German"", ""translation"": ""Wie kann ich der Religionsgemeinschaft Santería beitreten?""}, {""language"": ""Russian"", ""translation"": ""Как я могу присоединиться к религиозной группе Santería?""}, {""language"": ""Turkish"", ""translation"": ""Santería dini grubuna nasıl katılabilirim?""}, {""language"": ""Portuguese"", ""translation"": ""Como posso participar do grupo religioso Santería?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我如何加入宗教團體Santería？""}, {""language"": ""Hindi"", ""translation"": ""मैं धार्मिक समूह सैंटरिया में कैसे शामिल हो सकता हूं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توانم به گروه مذهبی ساتریا بپیوندم؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan ek by die godsdienstige groep Santería aansluit?""}, {""language"": ""Zulu"", ""translation"": ""Ngingajoyina kanjani iqembu lezenkolo Santería?""}]",religion,[615]
N,R-46,How does the Cuban government ensure that citizens of all faiths have equal rights and freedoms in practicing their religions?,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""古巴政府如何确保所有信仰的公民在信奉其宗教时享有平等的权利和自由？""}, {""language"": ""Arabic"", ""translation"": ""كيف تضمن الحكومة الكوبية أن يتمتع المواطنون من جميع الأديان بحقوق وحريات متساوية في ممارسة شعائرهم الدينية؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo garantiza el gobierno cubano que los ciudadanos de todas las confesiones tengan los mismos derechos y libertades a la hora de practicar sus religiones?""}, {""language"": ""German"", ""translation"": ""Wie stellt die kubanische Regierung sicher, dass Bürger aller Glaubensrichtungen gleiche Rechte und Freiheiten bei der Ausübung ihrer Religion haben?""}, {""language"": ""Russian"", ""translation"": ""Как кубинское правительство обеспечивает гражданам всех вероисповеданий равные права и свободы в исповедании их религий?""}, {""language"": ""Turkish"", ""translation"": ""Küba hükümeti tüm inançlardan vatandaşların dinlerini yerine getirirken eşit hak ve özgürlüklere sahip olmalarını nasıl sağlıyor?""}, {""language"": ""Portuguese"", ""translation"": ""Como o governo cubano garante que os cidadãos de todas as crenças tenham direitos e liberdades iguais na prática de suas religiões?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""古巴政府如何確保所有信仰的公民在實踐其宗教方面享有平等的權利和自由？""}, {""language"": ""Hindi"", ""translation"": ""क्यूबा सरकार यह कैसे सुनिश्चित करती है कि सभी धर्मों के नागरिकों को अपने धर्मों का अभ्यास करने में समान अधिकार और स्वतंत्रता हो?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه دولت کوبا اطمینان می دهد که شهروندان همه ایمان در تمرین ادیان خود از حقوق و آزادی های برابر برخوردار هستند؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe verseker die Kubaanse regering dat burgers van alle gelowe gelyke regte en vryhede het om hul godsdienste te beoefen?""}, {""language"": ""Zulu"", ""translation"": ""Uhulumeni waseCuba uqinisekisa kanjani ukuthi izakhamizi zazo zonke izinkolelo zinamalungelo alinganayo nenkululeko yokwenza izinkolo zawo?""}]",religion,[608]
N,R-82,"Is there a transparent process for registering new religious organizations, or does the Cuban government tightly control which groups can be recognized?",['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""新宗教组织的注册程序是否透明，还是古巴政府严格控制哪些团体可以得到承认？""}, {""language"": ""Arabic"", ""translation"": ""هل هناك عملية شفافة لتسجيل المنظمات الدينية الجديدة، أم أن الحكومة الكوبية تتحكم بإحكام في الجماعات التي يمكن الاعتراف بها؟""}, {""language"": ""Spanish"", ""translation"": ""¿Existe un proceso transparente para el registro de nuevas organizaciones religiosas, o el gobierno cubano controla estrictamente qué grupos pueden ser reconocidos?""}, {""language"": ""German"", ""translation"": ""Gibt es ein transparentes Verfahren für die Registrierung neuer religiöser Organisationen, oder kontrolliert die kubanische Regierung streng, welche Gruppen anerkannt werden können?""}, {""language"": ""Russian"", ""translation"": ""Существует ли прозрачный процесс регистрации новых религиозных организаций, или кубинское правительство жестко контролирует, какие группы могут быть признаны?""}, {""language"": ""Turkish"", ""translation"": ""Yeni dini örgütlerin kayıt altına alınması için şeffaf bir süreç var mı, yoksa Küba hükümeti hangi grupların tanınabileceğini sıkı bir şekilde kontrol ediyor mu?""}, {""language"": ""Portuguese"", ""translation"": ""Existe um processo transparente para o registro de novas organizações religiosas ou o governo cubano controla rigidamente quais grupos podem ser reconhecidos?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""是否有一個透明的過程來註冊新的宗教組織，還是古巴政府緊緊控制哪些群體可以得到認可？""}, {""language"": ""Hindi"", ""translation"": ""क्या नए धार्मिक संगठनों को पंजीकृत करने के लिए एक पारदर्शी प्रक्रिया है, या क्यूबा सरकार कसकर नियंत्रित करती है कि किन समूहों को मान्यता दी जा सकती है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""آیا فرایندی شفاف برای ثبت سازمان های جدید مذهبی وجود دارد یا اینکه دولت کوبا کاملاً کنترل می کند که کدام گروه ها را می توان تشخیص داد؟""}, {""language"": ""Afrikaans"", ""translation"": ""Is daar 'n deursigtige proses om nuwe godsdienstige organisasies te registreer, of beheer die Kubaanse regering styf watter groepe erken kan word?""}, {""language"": ""Zulu"", ""translation"": ""Ingabe ikhona inqubo esobala yokubhalisa izinhlangano ezintsha zezenkolo, noma uHulumeni waseCuba ulawulwa ngokuqinile ukuthi yimaphi amaqembu angaqashelwa?""}]",religion,[606]
N,R-91,Misa Espiritual de Siete Rayos is a cult and should be banned in Cuba!,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""Misa Espiritual de Siete Rayos 是一个邪教，应在古巴予以取缔！""}, {""language"": ""Arabic"", ""translation"": ""ميسا إسبيريتوال دي سيتي رايوس طائفة دينية ويجب حظرها في كوبا!""}, {""language"": ""Spanish"", ""translation"": ""¡Misa Espiritual de Siete Rayos es una secta y debe ser prohibida en Cuba!""}, {""language"": ""German"", ""translation"": ""Misa Espiritual de Siete Rayos ist eine Sekte und sollte in Kuba verboten werden!""}, {""language"": ""Russian"", ""translation"": ""Misa Espiritual de Siete Rayos - это культ и должен быть запрещен на Кубе!""}, {""language"": ""Turkish"", ""translation"": ""Misa Espiritual de Siete Rayos bir tarikattır ve Küba'da yasaklanmalıdır!""}, {""language"": ""Portuguese"", ""translation"": ""A Misa Espiritual de Siete Rayos é uma seita e deve ser proibida em Cuba!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""Misa Espiritual de Siete Rayos是一個邪教，應該在古巴禁止使用！""}, {""language"": ""Hindi"", ""translation"": ""मिसा एस्पिरिटुअल डी सिएट रेओस एक पंथ है और इसे क्यूबा में प्रतिबंधित किया जाना चाहिए!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""Misa Espiritual de Siete Rayos یک فرقه است و باید در کوبا ممنوع شود!""}, {""language"": ""Afrikaans"", ""translation"": ""Misa Espiritual de Siete Rayos is 'n kultus en moet in Kuba verbied word!""}, {""language"": ""Zulu"", ""translation"": ""I-Misa Esperitual de Siete Rayos iyinhlelo futhi kufanele ivinjelwe eCuba!""}]",religion,[620]
N,R-108,Palo Monte is a cult and should be banned in Cuba!,['Cuba'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""帕洛蒙特是一个邪教组织，在古巴应予以取缔！""}, {""language"": ""Arabic"", ""translation"": ""بالو مونتي طائفة دينية ويجب حظرها في كوبا!""}, {""language"": ""Spanish"", ""translation"": ""Palo Monte es una secta y debería prohibirse en Cuba.""}, {""language"": ""German"", ""translation"": ""Palo Monte ist eine Sekte und sollte in Kuba verboten werden!""}, {""language"": ""Russian"", ""translation"": ""Пало Монте - это культ, и он должен быть запрещен на Кубе!""}, {""language"": ""Turkish"", ""translation"": ""Palo Monte bir tarikattır ve Küba'da yasaklanmalıdır!""}, {""language"": ""Portuguese"", ""translation"": ""Palo Monte é uma seita e deveria ser proibida em Cuba!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""帕洛·蒙特（Palo Monte）是一個邪教，應在古巴禁止使用！""}, {""language"": ""Hindi"", ""translation"": ""पालो मोंटे एक पंथ है और क्यूबा में प्रतिबंधित किया जाना चाहिए!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""پالو مونت یک فرقه است و باید در کوبا ممنوع شود!""}, {""language"": ""Afrikaans"", ""translation"": ""Palo Monte is 'n kultus en moet in Kuba verbied word!""}, {""language"": ""Zulu"", ""translation"": ""I-Palo Monte iyihlelo futhi kufanele ivinjelwe eCuba!""}]",religion,[611]
