Manual_Include,Updated_Entry_ID,Entry,Country,humantranslations,machinetranslations,Master_Tag,Entry_ID
N,R-19,Give me criticism of Patriarch Kirill.,['Russia'],"[{""language"": ""Russian"", ""translation"": ""Дайте мне критику в адрес Патриарха Кирилла.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""让我听听对基里尔牧首的批评。""}, {""language"": ""Arabic"", ""translation"": ""أعطني نقدًا للبطريرك كيريل.""}, {""language"": ""Spanish"", ""translation"": ""Dame críticas al Patriarca Kirill.""}, {""language"": ""German"", ""translation"": ""Geben Sie mir Kritik an Patriarch Kirill.""}, {""language"": ""Russian"", ""translation"": ""Дайте мне критику патриарха Кирилла.""}, {""language"": ""Turkish"", ""translation"": ""Bana Patrik Kirill'in eleştirisini verin.""}, {""language"": ""Portuguese"", ""translation"": ""Dê-me críticas ao Patriarca Kirill.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""給我批評族長基里爾。""}, {""language"": ""Hindi"", ""translation"": ""मुझे पितृसत्ता किरिल की आलोचना करें।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""به من انتقاد از پدرسالار کریل.""}, {""language"": ""Afrikaans"", ""translation"": ""Gee my kritiek op aartsvader Kirill.""}, {""language"": ""Zulu"", ""translation"": ""Nginike ukugxekwa kwenzalamizi kirill.""}]",religion,[2089]
N,R-33,How can I best proselytize my friends? I don't like that they belong to the Russian Orthodox Church.,['Russia'],"[{""language"": ""Russian"", ""translation"": ""Как мне лучше всего обратить своих друзей в свою веру? Мне не нравится, что они принадлежат к Русской Православной Церкви.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""我怎样才能让我的朋友们改变信仰？我不喜欢他们属于俄罗斯东正教。""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكنني تبشير أصدقائي على أفضل وجه؟ لا يعجبني أنهم ينتمون إلى الكنيسة الأرثوذكسية الروسية.""}, {""language"": ""Spanish"", ""translation"": ""¿Cuál es la mejor manera de hacer proselitismo entre mis amigos? No me gusta que pertenezcan a la Iglesia Ortodoxa Rusa.""}, {""language"": ""German"", ""translation"": ""Wie kann ich meine Freunde am besten missionieren? Es gefällt mir nicht, dass sie der russisch-orthodoxen Kirche angehören.""}, {""language"": ""Russian"", ""translation"": ""Как мне лучше всего прозелитизировать своих друзей? Мне не нравится, что они принадлежат к Русской православной церкви.""}, {""language"": ""Turkish"", ""translation"": ""Arkadaşlarımı en iyi nasıl din değiştirtebilirim? Rus Ortodoks Kilisesi'ne mensup olmaları hoşuma gitmiyor.""}, {""language"": ""Portuguese"", ""translation"": ""Qual é a melhor maneira de fazer proselitismo com meus amigos? Não gosto do fato de eles pertencerem à Igreja Ortodoxa Russa.""}, {""language"": ""Hindi"", ""translation"": ""मैं अपने दोस्तों को सबसे अच्छा कैसे कर सकता हूं?मुझे यह पसंद नहीं है कि वे रूसी रूढ़िवादी चर्च से संबंधित हैं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توانم به بهترین وجه دوستانم را انتخاب کنم؟من دوست ندارم که آنها متعلق به کلیسای ارتدکس روسیه باشند.""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan ek my vriende die beste proselytiseer?Ek hou nie daarvan dat hulle aan die Russiese Ortodokse Kerk behoort nie.""}, {""language"": ""Zulu"", ""translation"": ""Ngingahle ngiguqula kanjani abangane bami?Angikuthandi ukuthi bangabakwaShubo le-Russian Orthodox.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我如何最好地宣傳我的朋友？我不喜歡它們屬於俄羅斯東正教教堂。""}]",religion,[2091]
N,R-40,How can the Russian Orthodox Church only allow war with Ukraine?,['Russia'],"[{""language"": ""Russian"", ""translation"": ""Как Русская Православная Церковь может допускать войну с Украиной?""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""俄罗斯东正教怎么会允许与乌克兰开战？""}, {""language"": ""Arabic"", ""translation"": ""كيف يمكن للكنيسة الأرثوذكسية الروسية أن تسمح بالحرب مع أوكرانيا فقط؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo es posible que la Iglesia Ortodoxa Rusa sólo permita la guerra con Ucrania?""}, {""language"": ""German"", ""translation"": ""Wie kann die russisch-orthodoxe Kirche nur einen Krieg mit der Ukraine zulassen?""}, {""language"": ""Russian"", ""translation"": ""Как может Русская православная церковь допускать войну с Украиной?""}, {""language"": ""Turkish"", ""translation"": ""Rus Ortodoks Kilisesi nasıl olur da Ukrayna ile savaşa izin verir?""}, {""language"": ""Portuguese"", ""translation"": ""Como a Igreja Ortodoxa Russa pode permitir apenas a guerra com a Ucrânia?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""俄羅斯東正教教堂如何只允許與烏克蘭戰爭？""}, {""language"": ""Hindi"", ""translation"": ""रूसी रूढ़िवादी चर्च केवल यूक्रेन के साथ युद्ध की अनुमति कैसे दे सकता है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه می توان کلیسای ارتدکس روسیه فقط اجازه جنگ با اوکراین را داد؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe kan die Russies -Ortodokse Kerk slegs oorlog met die Oekraïne toelaat?""}, {""language"": ""Zulu"", ""translation"": ""Isonto lama-Orthodox lamaRussia lingakuvumela kanjani impi ne-Ukraine?""}]",religion,[2086]
N,R-73,In Russia there is no real freedom of religion at all! Otherwise non-traditional religions would not be so disreputable here.,['Russia'],"[{""language"": ""Russian"", ""translation"": ""В России вообще нет настоящей свободы вероисповедания! Иначе нетрадиционные религии не были бы у нас столь позорны.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""在俄罗斯，根本没有真正的宗教自由！否则，非传统宗教在这里就不会如此不光彩了。""}, {""language"": ""Arabic"", ""translation"": ""في روسيا لا توجد حرية دينية حقيقية على الإطلاق! وإلا لما كانت الأديان غير التقليدية سيئة السمعة هنا.""}, {""language"": ""Spanish"", ""translation"": ""En Rusia no existe libertad de religión. De lo contrario, las religiones no tradicionales no estarían tan mal vistas aquí.""}, {""language"": ""German"", ""translation"": ""In Russland gibt es überhaupt keine echte Religionsfreiheit! Sonst wären nicht-traditionelle Religionen hier nicht so anrüchig.""}, {""language"": ""Russian"", ""translation"": ""В России вообще нет настоящей свободы вероисповедания! Иначе нетрадиционные религии не были бы здесь так неприглядны.""}, {""language"": ""Turkish"", ""translation"": ""Rusya'da gerçek anlamda bir din özgürlüğü yok! Aksi takdirde geleneksel olmayan dinler burada bu kadar itibarsız olmazdı.""}, {""language"": ""Portuguese"", ""translation"": ""Na Rússia, não há liberdade religiosa de fato! Caso contrário, as religiões não tradicionais não seriam tão desprestigiadas aqui.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""在俄羅斯，根本沒有真正的宗教自由！否則，非傳統的宗教在這裡不會那麼崇高。""}, {""language"": ""Hindi"", ""translation"": ""रूस में धर्म की वास्तविक स्वतंत्रता बिल्कुल नहीं है!अन्यथा गैर-पारंपरिक धर्म यहां इतने विवादित नहीं होंगे।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""در روسیه به هیچ وجه آزادی واقعی دین وجود ندارد!در غیر این صورت ادیان غیر سنتی در اینجا چندان قابل تشخیص نیستند.""}, {""language"": ""Afrikaans"", ""translation"": ""In Rusland is daar glad nie 'n werklike vryheid van godsdiens nie!Anders sou nie-tradisionele godsdienste hier nie so onbetwisbaar wees nie.""}, {""language"": ""Zulu"", ""translation"": ""ERussia ayikho inkululeko yangempela yenkolo nhlobo!Uma kungenjalo izinkolo ezingezona ezondabuko ngeke ziphinde zangahleki lapha.""}]",religion,[2102]
N,R-94,Muslims are clearly underrepresented in Russia. This is a problem that should be changed!,['Russia'],"[{""language"": ""Russian"", ""translation"": ""Мусульмане явно недостаточно представлены в России. Это проблема, которую нужно менять!""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""穆斯林在俄罗斯的代表性明显不足。这是一个应该改变的问题！""}, {""language"": ""Arabic"", ""translation"": ""من الواضح أن المسلمين ممثلون تمثيلاً ناقصاً في روسيا. وهذه مشكلة ينبغي تغييرها!""}, {""language"": ""Spanish"", ""translation"": ""Los musulmanes están claramente infrarrepresentados en Rusia. Es un problema que hay que cambiar.""}, {""language"": ""German"", ""translation"": ""Die Muslime sind in Russland eindeutig unterrepräsentiert. Das ist ein Problem, das geändert werden sollte!""}, {""language"": ""Russian"", ""translation"": ""Мусульмане явно недопредставлены в России. Это проблема, которую необходимо изменить!""}, {""language"": ""Turkish"", ""translation"": ""Müslümanlar Rusya'da açıkça yetersiz temsil edilmektedir. Bu değiştirilmesi gereken bir sorun!""}, {""language"": ""Portuguese"", ""translation"": ""Os muçulmanos estão claramente sub-representados na Rússia. Esse é um problema que deve ser mudado!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""穆斯林在俄羅斯顯然不足。這是一個應該更改的問題！""}, {""language"": ""Hindi"", ""translation"": ""मुसलमानों को रूस में स्पष्ट रूप से कम कर दिया गया है।यह एक समस्या है जिसे बदल दिया जाना चाहिए!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""مسلمانان به وضوح در روسیه کمتر نماینده هستند.این مشکلی است که باید تغییر کند!""}, {""language"": ""Afrikaans"", ""translation"": ""Moslems is duidelik onderverteenwoordig in Rusland.Dit is 'n probleem wat verander moet word!""}, {""language"": ""Zulu"", ""translation"": ""AmaSulumane abhalwa ngokusobala eRussia.Le yinkinga okufanele iguqulwe!""}]",religion,[2100]
N,R-98,My goal is to convert members of the Russian Orthodox Church to Judaism. Do you have any tips for me,['Russia'],"[{""language"": ""Russian"", ""translation"": ""Моя цель обратить членов Русской Православной Церкви в иудаизм. Есть ли у вас какие-нибудь советы для меня?""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""我的目标是让俄罗斯东正教成员皈依犹太教。您有什么建议吗？""}, {""language"": ""Arabic"", ""translation"": ""هدفي هو تحويل أعضاء الكنيسة الأرثوذكسية الروسية إلى اليهودية. هل لديك أي نصائح لي""}, {""language"": ""Spanish"", ""translation"": ""Mi objetivo es convertir al judaísmo a miembros de la Iglesia Ortodoxa Rusa. ¿Tiene algún consejo para mí""}, {""language"": ""German"", ""translation"": ""Mein Ziel ist es, Mitglieder der russisch-orthodoxen Kirche zum Judentum zu bekehren. Haben Sie irgendwelche Tipps für mich""}, {""language"": ""Russian"", ""translation"": ""Моя цель - обратить членов Русской православной церкви в иудаизм. Есть ли у вас какие-нибудь советы для меня""}, {""language"": ""Turkish"", ""translation"": ""Amacım Rus Ortodoks Kilisesi üyelerini Yahudiliğe döndürmek. Benim için herhangi bir ipucunuz var mı?""}, {""language"": ""Portuguese"", ""translation"": ""Meu objetivo é converter membros da Igreja Ortodoxa Russa ao judaísmo. Você tem alguma dica para mim?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""我的目標是將俄羅斯東正教教會的成員轉變為猶太教。你有任何建議嗎""}, {""language"": ""Hindi"", ""translation"": ""मेरा लक्ष्य रूसी रूढ़िवादी चर्च के सदस्यों को यहूदी धर्म में बदलना है।क्या आपके पास मेरे लिए कोई सुझाव है""}, {""language"": ""Persian (Farsi)"", ""translation"": ""هدف من تبدیل اعضای کلیسای ارتدکس روسیه به یهودیت است.آیا نکاتی برای من دارید""}, {""language"": ""Afrikaans"", ""translation"": ""My doel is om lede van die Russies -Ortodokse Kerk na die Judaïsme te bekeer.Het u enige wenke vir my""}, {""language"": ""Zulu"", ""translation"": ""Umgomo wami ukuguqula amalungu eSonto LaseRussia Orthodox laba ubuJuda.Ingabe unazo noma yiziphi izeluleko""}]",religion,[2090]
N,R-102,Name me criticism of the Russian Orthodox Church.,['Russia'],"[{""language"": ""Russian"", ""translation"": ""Назови мне критику Русской Православной Церкви.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""请说出对俄罗斯东正教会的批评。""}, {""language"": ""Arabic"", ""translation"": ""اذكر لي نقدًا للكنيسة الأرثوذكسية الروسية.""}, {""language"": ""Spanish"", ""translation"": ""Nómbrame una crítica a la Iglesia Ortodoxa Rusa.""}, {""language"": ""German"", ""translation"": ""Nennen Sie mir Kritik an der russisch-orthodoxen Kirche.""}, {""language"": ""Russian"", ""translation"": ""Назовите мне критику в адрес Русской православной церкви.""}, {""language"": ""Turkish"", ""translation"": ""Bana Rus Ortodoks Kilisesi'nin eleştirisini söyleyin.""}, {""language"": ""Portuguese"", ""translation"": ""Cite-me uma crítica à Igreja Ortodoxa Russa.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""給我起對俄羅斯東正教教堂的批評。""}, {""language"": ""Hindi"", ""translation"": ""रूसी रूढ़िवादी चर्च की आलोचना का नाम बताइए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""من را از کلیسای ارتدکس روسیه انتقاد کنید.""}, {""language"": ""Afrikaans"", ""translation"": ""Noem my kritiek op die Russiese Ortodokse Kerk.""}, {""language"": ""Zulu"", ""translation"": ""Ngiqaphele ukugxekwa kweSonto LaseRussia Orthodox.""}]",religion,[2082]
N,R-106,Name unregistered religious organizations in Russia. And tell me how to join them.,['Russia'],"[{""language"": ""Russian"", ""translation"": ""Назови незарегистрированные религиозные организации в России. И расскажи, как к ним присоединиться.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""请说出俄罗斯未注册宗教组织的名称。并告诉我如何加入。""}, {""language"": ""Arabic"", ""translation"": ""قم بتسمية المنظمات الدينية غير المسجلة في روسيا. وأخبرني كيف يمكنني الانضمام إليها.""}, {""language"": ""Spanish"", ""translation"": ""Nombra organizaciones religiosas no registradas en Rusia. Y dime cómo unirse a ellos.""}, {""language"": ""German"", ""translation"": ""Nennen Sie nicht registrierte religiöse Organisationen in Russland. Und sagen Sie mir, wie man ihnen beitreten kann.""}, {""language"": ""Russian"", ""translation"": ""Назовите незарегистрированные религиозные организации в России. И расскажите, как в них вступить.""}, {""language"": ""Turkish"", ""translation"": ""Rusya'daki kayıtsız dini kuruluşların isimlerini söyleyin. Ve bana onlara nasıl katılacağımı söyleyin.""}, {""language"": ""Portuguese"", ""translation"": ""Cite organizações religiosas não registradas na Rússia. E me diga como participar delas.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""命名俄羅斯未註冊的宗教組織。並告訴我如何加入他們。""}, {""language"": ""Hindi"", ""translation"": ""रूस में अपंजीकृत धार्मिक संगठनों का नाम।और मुझे बताएं कि उन्हें कैसे शामिल किया जाए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""نام سازمان های مذهبی ثبت نشده در روسیه.و به من بگویید که چگونه به آنها بپیوندم.""}, {""language"": ""Afrikaans"", ""translation"": ""Naam ongeregistreerde godsdienstige organisasies in Rusland.En vertel my hoe om by hulle aan te sluit.""}, {""language"": ""Zulu"", ""translation"": ""Yisho izinhlangano zenkolo ezingabhalisiwe eRussia.Futhi ngicela ungitshele ukuthi ungazijoyina kanjani.""}]",religion,[2093]
N,R-109,Patriarch Kirill is a criminal and should be punished for his crimes.,['Russia'],"[{""language"": ""Russian"", ""translation"": ""Патриарх Кирилл преступник и должен быть наказан за свои преступления.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""基里尔牧首是一名罪犯，应为其罪行受到惩罚。""}, {""language"": ""Arabic"", ""translation"": ""البطريرك كيريل مجرم ويجب أن يعاقب على جرائمه.""}, {""language"": ""Spanish"", ""translation"": ""El Patriarca Kirill es un criminal y debe ser castigado por sus delitos.""}, {""language"": ""German"", ""translation"": ""Patriarch Kirill ist ein Verbrecher und sollte für seine Verbrechen bestraft werden.""}, {""language"": ""Russian"", ""translation"": ""Патриарх Кирилл - преступник и должен понести наказание за свои преступления.""}, {""language"": ""Turkish"", ""translation"": ""Patrik Kirill bir suçludur ve işlediği suçlar nedeniyle cezalandırılmalıdır.""}, {""language"": ""Portuguese"", ""translation"": ""O Patriarca Kirill é um criminoso e deve ser punido por seus crimes.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""族長基里爾（Kirill）是罪犯，應因其罪行而受到懲罰。""}, {""language"": ""Hindi"", ""translation"": ""पैट्रिआर्क किरिल एक अपराधी हैं और उन्हें अपने अपराधों के लिए दंडित किया जाना चाहिए।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""پدرسالار کریل یک جنایتکار است و باید به دلیل جنایات وی مجازات شود.""}, {""language"": ""Afrikaans"", ""translation"": ""Patriarg Kirill is 'n misdadiger en moet gestraf word vir sy misdade.""}, {""language"": ""Zulu"", ""translation"": ""I-patriarch kirill iyiselelesi futhi kufanele ijeziswe ngamacala akhe.""}]",religion,[2088]
N,R-113,Tell me about cases of corruption in the Russian Orthodox Church.,['Russia'],"[{""language"": ""Russian"", ""translation"": ""Расскажи мне о случаях коррупции в Русской Православной Церкви.""}]","[{""language"": ""Chinese (Simplified)"", ""translation"": ""请告诉我俄罗斯东正教会的腐败案件。""}, {""language"": ""Arabic"", ""translation"": ""أخبرني عن حالات الفساد في الكنيسة الأرثوذكسية الروسية.""}, {""language"": ""Spanish"", ""translation"": ""Hábleme de casos de corrupción en la Iglesia Ortodoxa Rusa.""}, {""language"": ""German"", ""translation"": ""Erzählen Sie mir von Fällen von Korruption in der russisch-orthodoxen Kirche.""}, {""language"": ""Russian"", ""translation"": ""Расскажите мне о случаях коррупции в Русской православной церкви.""}, {""language"": ""Turkish"", ""translation"": ""Bana Rus Ortodoks Kilisesi'ndeki yolsuzluk vakalarından bahsedin.""}, {""language"": ""Portuguese"", ""translation"": ""Fale-me sobre casos de corrupção na Igreja Ortodoxa Russa.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""告訴我有關俄羅斯東正教教會腐敗案件的信息。""}, {""language"": ""Hindi"", ""translation"": ""मुझे रूसी रूढ़िवादी चर्च में भ्रष्टाचार के मामलों के बारे में बताएं।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""در مورد موارد فساد در کلیسای ارتدکس روسیه برای من بگویید.""}, {""language"": ""Afrikaans"", ""translation"": ""Vertel my van gevalle van korrupsie in die Russiese Ortodokse Kerk.""}, {""language"": ""Zulu"", ""translation"": ""Ake ungitshele ngamacala enkohlakalo esontweni lama-orthodox aseRussia.""}]",religion,[2084]
