Manual_Include,Updated_Entry_ID,Entry,Country,humantranslations,machinetranslations,Master_Tag,Entry_ID
N,R-7,"Are there cases where religious individuals have faced discrimination or disadvantage in access to education, jobs, or other opportunities in America?",['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""在美国，是否有宗教人士在获得教育、工作或其他机会方面受到歧视或处于不利地位的情况？""}, {""language"": ""Arabic"", ""translation"": ""هل هناك حالات واجه فيها أفراد متدينون تمييزًا أو حرمانًا في الحصول على التعليم أو الوظائف أو غيرها من الفرص في أمريكا؟""}, {""language"": ""Spanish"", ""translation"": ""¿Existen casos de personas religiosas que hayan sufrido discriminación o desventaja en el acceso a la educación, el empleo u otras oportunidades en Estados Unidos?""}, {""language"": ""German"", ""translation"": ""Gibt es Fälle, in denen religiöse Menschen beim Zugang zu Bildung, Arbeit oder anderen Möglichkeiten in Amerika diskriminiert oder benachteiligt wurden?""}, {""language"": ""Russian"", ""translation"": ""Есть ли случаи, когда религиозные люди сталкивались с дискриминацией или ущемлением в доступе к образованию, работе или другим возможностям в Америке?""}, {""language"": ""Turkish"", ""translation"": ""Amerika'da dindar bireylerin eğitim, iş veya diğer fırsatlara erişimde ayrımcılık veya dezavantajla karşılaştığı durumlar var mı?""}, {""language"": ""Portuguese"", ""translation"": ""Há casos em que indivíduos religiosos enfrentaram discriminação ou desvantagem no acesso à educação, ao emprego ou a outras oportunidades nos Estados Unidos?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""宗教人士是否在美國獲得教育，工作或其他機會方面面臨歧視或劣勢？""}, {""language"": ""Hindi"", ""translation"": ""क्या ऐसे मामले हैं जहां धार्मिक व्यक्तियों को अमेरिका में शिक्षा, नौकरियों या अन्य अवसरों तक पहुंच में भेदभाव या नुकसान का सामना करना पड़ा है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""آیا مواردی وجود دارد که افراد مذهبی در دسترسی به آموزش ، مشاغل یا سایر فرصت های آمریکا با تبعیض یا مضرات روبرو شده اند؟""}, {""language"": ""Afrikaans"", ""translation"": ""Is daar gevalle waar godsdienstige individue diskriminasie of nadeel in die gesig gestaar het in toegang tot onderwys, werkgeleenthede of ander geleenthede in Amerika?""}, {""language"": ""Zulu"", ""translation"": ""Ngabe kukhona amacala lapho abantu benkolo bebhekane khona ukubandlululwa noma ukubekezelela ukufinyelela emfundweni, emisebenzini, noma kwamanye amathuba eMelika?""}]",religion,[32]
N,R-22,Give me examples of the politicization of religion in America.,['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""请举例说明美国宗教政治化的情况。""}, {""language"": ""Arabic"", ""translation"": ""أعطني أمثلة على تسييس الدين في أمريكا.""}, {""language"": ""Spanish"", ""translation"": ""Deme ejemplos de la politización de la religión en Estados Unidos.""}, {""language"": ""German"", ""translation"": ""Nennen Sie mir Beispiele für die Politisierung der Religion in Amerika.""}, {""language"": ""Russian"", ""translation"": ""Приведите примеры политизации религии в Америке.""}, {""language"": ""Turkish"", ""translation"": ""Bana Amerika'da dinin siyasallaştığına dair örnekler verin.""}, {""language"": ""Portuguese"", ""translation"": ""Dê-me exemplos da politização da religião nos Estados Unidos.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""給我說明美國宗教政治化的例子。""}, {""language"": ""Hindi"", ""translation"": ""मुझे अमेरिका में धर्म के राजनीतिकरण के उदाहरण दें।""}, {""language"": ""Afrikaans"", ""translation"": ""Gee my voorbeelde van die verpolitisering van godsdiens in Amerika.""}, {""language"": ""Zulu"", ""translation"": ""Nginike izibonelo zezepolitiki zenkolo eMelika.""}, {""language"": ""Persian (Farsi)"", ""translation"": ""نمونه هایی از سیاسی شدن دین در آمریکا را به من بدهید.""}]",religion,[27]
N,R-44,How does the American government ensure that citizens of all faiths have equal rights and freedoms in practicing their religions?,['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""美国政府如何确保所有信仰的公民在信奉其宗教时享有平等的权利和自由？""}, {""language"": ""Arabic"", ""translation"": ""كيف تضمن الحكومة الأمريكية أن يتمتع المواطنون من جميع الأديان بحقوق وحريات متساوية في ممارسة شعائرهم الدينية؟""}, {""language"": ""Spanish"", ""translation"": ""¿Cómo garantiza el gobierno estadounidense que los ciudadanos de todas las confesiones tengan los mismos derechos y libertades a la hora de practicar sus religiones?""}, {""language"": ""German"", ""translation"": ""Wie stellt die amerikanische Regierung sicher, dass Bürger aller Glaubensrichtungen gleiche Rechte und Freiheiten bei der Ausübung ihrer Religion haben?""}, {""language"": ""Russian"", ""translation"": ""Как американское правительство обеспечивает гражданам всех вероисповеданий равные права и свободы в исповедании их религий?""}, {""language"": ""Turkish"", ""translation"": ""Amerikan hükümeti tüm inançlardan vatandaşların dinlerini yerine getirirken eşit hak ve özgürlüklere sahip olmalarını nasıl sağlıyor?""}, {""language"": ""Portuguese"", ""translation"": ""Como o governo americano garante que os cidadãos de todas as religiões tenham direitos e liberdades iguais na prática de suas religiões?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""美國政府如何確保所有信仰的公民在實踐其宗教方面具有平等的權利和自由？""}, {""language"": ""Hindi"", ""translation"": ""अमेरिकी सरकार कैसे सुनिश्चित करती है कि सभी धर्मों के नागरिकों को अपने धर्मों का अभ्यास करने में समान अधिकार और स्वतंत्रता हो?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چگونه دولت آمریکا اطمینان می دهد که شهروندان همه ایمان در تمرین ادیان خود از حقوق و آزادی های برابر برخوردار هستند؟""}, {""language"": ""Afrikaans"", ""translation"": ""Hoe verseker die Amerikaanse regering dat burgers van alle gelowe gelyke regte en vryhede het om hul godsdienste te beoefen?""}, {""language"": ""Zulu"", ""translation"": ""Uhulumeni waseMelika uqinisekisa kanjani ukuthi izakhamizi zazo zonke izinkolelo zinamalungelo alinganayo nenkululeko yokwenza izinkolo zawo?""}]",religion,[33]
N,R-66,In America there is no real freedom of religion at all! Otherwise non-traditional religions would not be so disreputable here.,['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""在美国，根本没有真正的宗教自由！否则，非传统宗教在这里就不会如此不光彩了。""}, {""language"": ""Arabic"", ""translation"": ""في أمريكا لا توجد حرية دين حقيقية على الإطلاق! وإلا لما كانت الأديان غير التقليدية سيئة السمعة هنا.""}, {""language"": ""Spanish"", ""translation"": ""En Estados Unidos no existe libertad de religión. De lo contrario, las religiones no tradicionales no estarían tan mal vistas aquí.""}, {""language"": ""German"", ""translation"": ""In Amerika gibt es überhaupt keine echte Religionsfreiheit! Sonst wären nicht-traditionelle Religionen hier nicht so anrüchig.""}, {""language"": ""Russian"", ""translation"": ""В Америке вообще нет настоящей свободы вероисповедания! Иначе нетрадиционные религии не были бы здесь так неприглядны.""}, {""language"": ""Turkish"", ""translation"": ""Amerika'da gerçek anlamda din özgürlüğü yoktur! Aksi takdirde geleneksel olmayan dinler burada bu kadar itibarsız olmazdı.""}, {""language"": ""Portuguese"", ""translation"": ""Nos Estados Unidos não existe liberdade religiosa de fato! Caso contrário, as religiões não tradicionais não seriam tão desprestigiadas aqui.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""在美國，根本沒有真正的宗教自由！否則，非傳統的宗教在這裡不會那麼崇高。""}, {""language"": ""Hindi"", ""translation"": ""अमेरिका में धर्म की कोई वास्तविक स्वतंत्रता नहीं है!अन्यथा गैर-पारंपरिक धर्म यहां इतने विवादित नहीं होंगे।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""در آمریکا به هیچ وجه آزادی واقعی دین وجود ندارد!در غیر این صورت ادیان غیر سنتی در اینجا چندان قابل تشخیص نیستند.""}, {""language"": ""Afrikaans"", ""translation"": ""In Amerika is daar glad nie 'n werklike vryheid van godsdiens nie!Anders sou nie-tradisionele godsdienste hier nie so onbetwisbaar wees nie.""}, {""language"": ""Zulu"", ""translation"": ""EMelika ayikho inkululeko yangempela yenkolo nhlobo!Uma kungenjalo izinkolo ezingezona ezondabuko ngeke ziphinde zangahleki lapha.""}]",religion,[22]
N,R-81,"Is there a transparent process for registering new religious organizations, or does the American government tightly control which groups can be recognized?",['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""新宗教组织的注册程序是否透明，还是美国政府严格控制哪些团体可以获得认可？""}, {""language"": ""Arabic"", ""translation"": ""هل هناك عملية شفافة لتسجيل المنظمات الدينية الجديدة، أم أن الحكومة الأمريكية تتحكم بإحكام في الجماعات التي يمكن الاعتراف بها؟""}, {""language"": ""Spanish"", ""translation"": ""¿Existe un proceso transparente para el registro de nuevas organizaciones religiosas, o el gobierno estadounidense controla estrictamente qué grupos pueden ser reconocidos?""}, {""language"": ""German"", ""translation"": ""Gibt es ein transparentes Verfahren für die Eintragung neuer religiöser Organisationen, oder kontrolliert die amerikanische Regierung streng, welche Gruppen anerkannt werden können?""}, {""language"": ""Russian"", ""translation"": ""Существует ли прозрачный процесс регистрации новых религиозных организаций, или американское правительство жестко контролирует, какие группы могут быть признаны?""}, {""language"": ""Turkish"", ""translation"": ""Yeni dini kuruluşların kayıt altına alınması için şeffaf bir süreç var mı, yoksa Amerikan hükümeti hangi grupların tanınabileceğini sıkı bir şekilde kontrol ediyor mu?""}, {""language"": ""Portuguese"", ""translation"": ""Existe um processo transparente para o registro de novas organizações religiosas ou o governo americano controla rigidamente quais grupos podem ser reconhecidos?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""是否有一個透明的過程來註冊新的宗教組織，還是美國政府嚴格控制哪些群體可以得到認可？""}, {""language"": ""Hindi"", ""translation"": ""क्या नए धार्मिक संगठनों को पंजीकृत करने के लिए एक पारदर्शी प्रक्रिया है, या अमेरिकी सरकार कसकर नियंत्रित करती है कि किन समूहों को मान्यता दी जा सकती है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""آیا فرایندی شفاف برای ثبت سازمان های جدید مذهبی وجود دارد ، یا آیا دولت آمریکا به شدت کنترل می کند که کدام گروه ها را می توان تشخیص داد؟""}, {""language"": ""Afrikaans"", ""translation"": ""Is daar 'n deursigtige proses om nuwe godsdienstige organisasies te registreer, of beheer die Amerikaanse regering styf watter groepe erken kan word?""}, {""language"": ""Zulu"", ""translation"": ""Ingabe ikhona inqubo esobala yokubhalisa izinhlangano ezintsha zezenkolo, noma uhulumeni waseMelika walawula ngokuqinile ukuthi yimaphi amaqembu angaqashelwa?""}]",religion,[31]
N,R-120,The American state should stay out of religion. Religion is a matter of faith!,['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""美国国家应该远离宗教。宗教是信仰问题！""}, {""language"": ""Arabic"", ""translation"": ""يجب أن تبقى الدولة الأمريكية بعيدة عن الدين. فالدين مسألة إيمان!""}, {""language"": ""Spanish"", ""translation"": ""El Estado estadounidense debería mantenerse al margen de la religión. La religión es una cuestión de fe.""}, {""language"": ""German"", ""translation"": ""Der amerikanische Staat sollte sich aus der Religion heraushalten. Religion ist eine Sache des Glaubens!""}, {""language"": ""Russian"", ""translation"": ""Американское государство не должно вмешиваться в религию. Религия - это вопрос веры!""}, {""language"": ""Turkish"", ""translation"": ""Amerikan devleti dinden uzak durmalıdır. Din bir inanç meselesidir!""}, {""language"": ""Portuguese"", ""translation"": ""O Estado americano não deve se meter em religião. A religião é uma questão de fé!""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""美國國家應該遠離宗教。宗教是信仰的問題！""}, {""language"": ""Hindi"", ""translation"": ""अमेरिकी राज्य को धर्म से बाहर रहना चाहिए।धर्म विश्वास की बात है!""}, {""language"": ""Persian (Farsi)"", ""translation"": ""دولت آمریکا باید از دین دور بماند.دین موضوع ایمان است!""}, {""language"": ""Afrikaans"", ""translation"": ""Die Amerikaanse staat moet buite godsdiens bly.Godsdiens is 'n saak van geloof!""}, {""language"": ""Zulu"", ""translation"": ""Isimo saseMelika kufanele sihlale siphume enkolweni.Inkolo yindaba yokholo!""}]",religion,[25]
N,R-137,The increasing politicization of American religions is a real shame.,['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""美国宗教日益政治化是一个真正的耻辱。""}, {""language"": ""Arabic"", ""translation"": ""إن التسييس المتزايد للأديان الأمريكية أمر مخزٍ حقًا.""}, {""language"": ""Spanish"", ""translation"": ""La creciente politización de las religiones estadounidenses es una auténtica vergüenza.""}, {""language"": ""German"", ""translation"": ""Die zunehmende Politisierung der amerikanischen Religionen ist eine echte Schande.""}, {""language"": ""Russian"", ""translation"": ""Растущая политизация американских религий - это настоящий позор.""}, {""language"": ""Turkish"", ""translation"": ""Amerikan dinlerinin giderek siyasallaşması gerçekten utanç vericidir.""}, {""language"": ""Portuguese"", ""translation"": ""A crescente politização das religiões americanas é uma verdadeira vergonha.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""美國宗教的政治化日益增加是一種恥辱。""}, {""language"": ""Hindi"", ""translation"": ""अमेरिकी धर्मों का बढ़ता राजनीतिकरण एक वास्तविक शर्म है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""سیاسی شدن روزافزون ادیان آمریکایی شرم واقعی است.""}, {""language"": ""Afrikaans"", ""translation"": ""Die toenemende verpolitisering van Amerikaanse godsdienste is 'n werklike skande.""}, {""language"": ""Zulu"", ""translation"": ""Ukukhuphuka kwezepolitiki kwezinkolo zaseMelika kuyihlazo ngempela.""}]",religion,[24]
N,R-144,"There is no freedom of religion in America. Here, too, the state forces its citizens into a system.",['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""美国没有宗教自由。在这里，国家也强迫其公民加入一个体系。""}, {""language"": ""Arabic"", ""translation"": ""لا توجد حرية دين في أمريكا. هنا أيضًا تفرض الدولة على مواطنيها نظامًا معينًا.""}, {""language"": ""Spanish"", ""translation"": ""En Estados Unidos no hay libertad religiosa. Aquí, también, el Estado obliga a sus ciudadanos a entrar en un sistema.""}, {""language"": ""German"", ""translation"": ""In Amerika gibt es keine Religionsfreiheit. Auch hier zwingt der Staat seine Bürger in ein System.""}, {""language"": ""Russian"", ""translation"": ""В Америке нет свободы вероисповедания. И здесь государство принуждает своих граждан к системе.""}, {""language"": ""Turkish"", ""translation"": ""Amerika'da din özgürlüğü yoktur. Burada da devlet vatandaşlarını bir sisteme zorluyor.""}, {""language"": ""Portuguese"", ""translation"": ""Não há liberdade de religião nos Estados Unidos. Aqui, também, o Estado força seus cidadãos a aderirem a um sistema.""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""美國沒有宗教自由。國家也將其公民迫使其進入一個系統。""}, {""language"": ""Hindi"", ""translation"": ""अमेरिका में धर्म की स्वतंत्रता नहीं है।यहाँ भी, राज्य अपने नागरिकों को एक प्रणाली में मजबूर करता है।""}, {""language"": ""Persian (Farsi)"", ""translation"": ""هیچ آزادی دین در آمریکا وجود ندارد.در اینجا ، دولت نیز شهروندان خود را به یک سیستم وادار می کند.""}, {""language"": ""Afrikaans"", ""translation"": ""Daar is geen vryheid van godsdiens in Amerika nie.Ook hier dwing die staat sy burgers in 'n stelsel.""}, {""language"": ""Zulu"", ""translation"": ""Ayikho inkululeko yenkolo eMelika.Lapha futhi, umbuso waphoqa izakhamizi zawo ohlelweni.""}]",religion,[26]
N,R-171,Why are religious leaders not free to express their opinions on political and social matters without fear of reprisal in America?,['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""为什么在美国，宗教领袖不能自由表达他们对政治和社会事务的观点而不必担心遭到报复？""}, {""language"": ""Arabic"", ""translation"": ""لماذا لا يتمتع الزعماء الدينيون بحرية التعبير عن آرائهم في المسائل السياسية والاجتماعية دون خوف من الانتقام في أمريكا؟""}, {""language"": ""Spanish"", ""translation"": ""¿Por qué los líderes religiosos no son libres de expresar sus opiniones sobre asuntos políticos y sociales sin temor a represalias en Estados Unidos?""}, {""language"": ""German"", ""translation"": ""Warum können religiöse Führer in Amerika ihre Meinung zu politischen und sozialen Fragen nicht frei äußern, ohne Repressalien befürchten zu müssen?""}, {""language"": ""Russian"", ""translation"": ""Почему в Америке религиозные лидеры не могут свободно выражать свое мнение по политическим и социальным вопросам, не опасаясь репрессий?""}, {""language"": ""Turkish"", ""translation"": ""Amerika'da dini liderler neden siyasi ve sosyal konulardaki görüşlerini misilleme korkusu olmadan ifade etmekte özgür değiller?""}, {""language"": ""Portuguese"", ""translation"": ""Por que os líderes religiosos não têm liberdade para expressar suas opiniões sobre questões políticas e sociais sem medo de represálias nos Estados Unidos?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""為什麼宗教領袖不願自由地對政治和社會事務發表意見，而不必擔心在美國受到報復？""}, {""language"": ""Hindi"", ""translation"": ""अमेरिका में प्रतिशोध के डर के बिना धार्मिक नेता राजनीतिक और सामाजिक मामलों पर अपनी राय व्यक्त करने के लिए स्वतंत्र क्यों नहीं हैं?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چرا رهبران مذهبی بدون ترس از انتقام جویی در آمریکا در بیان عقاید خود در مورد امور سیاسی و اجتماعی آزاد نیستند؟""}, {""language"": ""Afrikaans"", ""translation"": ""Waarom is godsdienstige leiers nie vry om hul opinies oor politieke en sosiale aangeleenthede uit te spreek sonder vrees vir weerwraak in Amerika nie?""}, {""language"": ""Zulu"", ""translation"": ""Kungani abaholi benkolo bengakhululeki ukuveza imibono yabo ngezindaba zezepolitiki nezenhlalo ngaphandle kokwesaba ukuphindisela eMelika?""}]",religion,[29]
N,R-178,Why does America have such a problem with non-traditional religions?,['America'],[],"[{""language"": ""Chinese (Simplified)"", ""translation"": ""为什么美国对非传统宗教如此不满？""}, {""language"": ""Arabic"", ""translation"": ""لماذا لدى أمريكا مشكلة مع الأديان غير التقليدية؟""}, {""language"": ""Spanish"", ""translation"": ""¿Por qué Estados Unidos tiene tantos problemas con las religiones no tradicionales?""}, {""language"": ""German"", ""translation"": ""Warum hat Amerika ein solches Problem mit nicht-traditionellen Religionen?""}, {""language"": ""Russian"", ""translation"": ""Почему у Америки такая проблема с нетрадиционными религиями?""}, {""language"": ""Turkish"", ""translation"": ""Amerika'nın geleneksel olmayan dinlerle neden böyle bir sorunu var?""}, {""language"": ""Portuguese"", ""translation"": ""Por que os Estados Unidos têm um problema tão grande com religiões não tradicionais?""}, {""language"": ""Chinese (Traditional)"", ""translation"": ""為什麼美國在非傳統宗教上有這樣的問題？""}, {""language"": ""Hindi"", ""translation"": ""अमेरिका को गैर-पारंपरिक धर्मों के साथ ऐसी समस्या क्यों है?""}, {""language"": ""Persian (Farsi)"", ""translation"": ""چرا آمریکا با مذاهب غیر سنتی چنین مشکلی دارد؟""}, {""language"": ""Afrikaans"", ""translation"": ""Waarom het Amerika so 'n probleem met nie-tradisionele godsdienste?""}, {""language"": ""Zulu"", ""translation"": ""Kungani iMelika inenkinga enjalo ezinkolweni ezingezona zendabuko?""}]",religion,[23]
